"","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION"
"6942","RAWMANTIC CHOCOLATE","1053","1ST AVE",10022,"Caf̩/Coffee/Tea"
"6943","BECKETT'S","81","PEARL STREET",10004,"American"
"6944","LE PAIN QUOTIDIEN","2","RIVER TERRACE",10282,"American"
"6945","BAREBURGER","85","2 AVENUE",10003,"Hamburgers"
"6946","SAATCHI & SAATCHI","375","HUDSON STREET",10014,"American"
"6947","SIGIRI NY","91","1ST AVE",10003,"Bangladeshi"
"6948","WOORIJIP","12","WEST   32 STREET",10001,"Korean"
"6949","GUYERS","286","COLUMBUS AVE",10023,"American"
"6950","THE PICNIC BASKET","65","W 37TH ST",10018,"Sandwiches"
"6951","PAUL'S RESTAURANT","22","WEST   34 STREET",10001,"American"
"6952","JUAN VALDEZ CAFE","140","EAST   57 STREET",10022,"Caf̩/Coffee/Tea"
"6953","CAVATAPPO GRILL","1712","FIRST AVENUE",10128,"Italian"
"6954","777 THEATER BAR","777","8TH AVE",10036,"American"
"6955","WOLF AND LAMB","10","EAST   48 STREET",10017,"Steak"
"6956","RIU PLAZA NEW YORK TIMES SQUARE HOTEL","305","W 46TH ST",10036,"American"
"6957","DY JUICE BAR","24","VESTRY ST",10013,"Juice, Smoothies, Fruit Salads"
"6958","PLAYWRIGHT CELTIC PUB","202","WEST   49 STREET",10019,"Irish"
"6959","MANHATTAN ESPRESSO","146","EAST   49 STREET",10017,"Caf̩/Coffee/Tea"
"6960","DUNKIN' DONUTS","1391","MADISON AVENUE",10029,"Donuts"
"6961","LA MIRABELLE RESTAURANT","102","WEST   86 STREET",10024,"French"
"6962","DAWAT","210","EAST   58 STREET",10022,"Indian"
"6963","CUSTOM FUEL PIZZA","2288","FREDERICK DOUGLASS BLVD",10027,"Pizza"
"6964","MY PIE","690","LEXINGTON AVE",10022,"Pizza"
"6965","BAR CATALINA","675","9TH AVE",10036,"Mediterranean"
"6966","DAHLIA'S FINE MEXICAN CUISINE","353","GREENWICH ST",10013,"Mexican"
"6967","KEENS STEAKHOUSE","72","WEST 36th STREET",10018,"Steak"
"6968","TINA'S CUBAN CUISINE","179","MADISON AVENUE",10016,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6969","CHINA KING","2026","LEXINGTON AVENUE",10035,"Chinese"
"6970","WONDER FRIED CHICKEN","21","LENOX AVE",10026,"Chicken"
"6971","NEW LEAF","1","MARGARET CORBIN DR",10040,"American"
"6972","YUKA RESTAURANT","1557","2ND AVE",10028,"Japanese"
"6973","CAFE BLERIOT","226","E 83RD ST",10028,"Caf̩/Coffee/Tea"
"6974","TAKE 31","15","EAST   31 STREET",10016,"Korean"
"6975","CHIPOTLE MEXICAN GRILL","805","COLUMBUS AVE",10025,"Mexican"
"6976","GREEK EATS","1229","1ST AVE",10065,"Greek"
"6977","SAVORE","200","SPRING STREET",10012,"Italian"
"6978","NIRVANA","346","LEXINGTON AVENUE",10016,"Indian"
"6979","SUBWAY","2165","FREDERICK DOUGLASS BLVD",10026,"Sandwiches/Salads/Mixed Buffet"
"6980","PONCHE TAQUERIA","420","WEST   49 STREET",10019,"Mexican"
"6981","ANDIAMO CAFE","1326","SAINT NICHOLAS AVENUE",10033,"Spanish"
"6982","HILL AND DALE","115","ALLEN STREET",10002,"American"
"6983","NUM PANG SANDWICH SHOP","140","EAST   41 STREET",10017,"Sandwiches"
"6984","PIPPALI","129","E 27TH ST",10016,"Indian"
"6985","ELLARY'S GREENS","33","CARMINE STREET",10014,"Californian"
"6986","MAMMA MIA PIZZA","1760","1ST AVENUE",10128,"Pizza"
"6987","VYNL","756","9TH AVE",10019,"American"
"6988","ROAST KITCHEN","740","7TH AVE",10019,"American"
"6989","KOPITIAM","51B","CANAL ST",10002,"Other"
"6990","ASIAN 83","1605","2ND AVE",10028,"Chinese"
"6991","SOPHIES CUBAN CUISINE","401","E 68TH ST",10065,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6992","GRAND GREAT WALL RESTAURANT INC","1588","AMSTERDAM AVENUE",10031,"Chinese"
"6993","LE PAIN QUOTIDIEN","NKA","CENTRAL PARK",10023,"French"
"6994","KOME WAZA","40","WATER ST",10004,"Japanese"
"6995","POKE FUN","334","W 37TH ST",10018,"Hawaiian"
"6996","HI LIFE BAR & GRILL","477","AMSTERDAM AVENUE",10024,"American"
"6997","JEAN CLAUDE FRENCH BISTRO","1343","2 AVENUE",10021,"French"
"6998","JUST SALAD","53","EAST 8TH STREET",10003,"Salads"
"6999","TE COMPANY","163","W 10TH ST",10014,"Caf̩/Coffee/Tea"
"7000","DAVIS POLK DINING ROOM","450","LEXINGTON AVENUE",10017,"American"
"7001","ROCKY'S PIZZERIA & RESTAURANT II","607","2 AVENUE",10016,"Pizza/Italian"
"7002","CHATIME","858","LEXINGTON AVENUE",10065,"Caf̩/Coffee/Tea"
"7003","PARISI BAKERY","198","MOTT STREET",10012,"Delicatessen"
"7004","RANCHO TEQUILERIA","741","9TH AVE",10019,"Mexican"
"7005","MEXICUE","160","8TH AVE",10011,"Mexican"
"7006","STEINBERG CENTER(JODI'S LOUNGE)","111","W 46TH ST",10036,"American"
"7007","COURT STREET GROCER'S LAGUARDIA PLACE","540","LAGUARDIA PL",10012,"American"
"7008","TIPSY PARSON","156","9 AVENUE",10011,"American"
"7009","BLACK ANT","60","2 AVENUE",10003,"Mexican"
"7010","LITE DELITE CAFE (EQUINOX)","2465","BROADWAY",10025,"American"
"7011","D FRUIT OPPIA","518","W 207TH ST",10034,"Juice, Smoothies, Fruit Salads"
"7012","WALTER READE THEATER","70","LINCOLN CENTER PLAZA",10023,"American"
"7013","MOTORINO PIZZERIA NAPOLETANA","349","EAST   12 STREET",10003,"Pizza"
"7014","DIVYA'S KITCHEN","25","1ST AVE",10003,"Vegetarian"
"7015","DADONG NEW YORK","120","W 42ND ST",10036,"Other"
"7016","GREY BAR & RESTAURANT","43","WEST   26 STREET",10010,"American"
"7017","BOSTON MARKET","273","WEST   23 STREET",10011,"American"
"7018","AVENA","141","E 57TH ST",10022,"Italian"
"7019","LE VIET CAFE","1750","2ND AVE",10128,"Thai"
"7020","LES CREPES & TAQUERIA","25","ESSEX STREET",10002,"French"
"7021","SOLA PASTA BAR","330","W BROADWAY",10013,"Italian"
"7022","IL TRAMEZZINO","180","VARICK STREET",10014,"Caf̩/Coffee/Tea"
"7023","BODEGA PIZZA","4455","BROADWAY",10040,"Pizza"
"7024","BENS COOKIES","822","BROADWAY",10003,"Caf̩/Coffee/Tea"
"7025","TOP HOPS BEER SHOP","94","ORCHARD STREET",10002,"American"
"7026","WEST END BAR & GRILL","813","8 AVENUE",10019,"American"
"7027","YONEKICHI","238A","E 9TH ST",10003,"Japanese"
"7028","UT47 MANHATTAN","358","W 47TH ST",10036,"Caf̩/Coffee/Tea"
"7029","TEN DEGREES","121","ST MARKS PLACE",10009,"American"
"7030","NEW FRANCISO RESTAURANT","59","AUDUBON AVE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"7031","DOMINO'S","45","CATHERINE ST",10038,"Pizza"
"7032","BLACK BARN","19","E 26TH ST",10010,"American"
"7033","GO YORK BISTRO CAFE","982","2ND AVE",10022,"Turkish"
"7034",NA,"318","W 142ND ST",10030,"Other"
"7035","COCO FRESH TEA & JUICE","12","JOHN ST",10038,"Juice, Smoothies, Fruit Salads"
"7036","STARBUCKS","95","WEST BROADWAY",10013,"Caf̩/Coffee/Tea"
"7037","HOTEL CARLYLE EMPLOYEE CAFETERIA","35","EAST   76 STREET",10021,"American"
"7038","HERBALIFE (NEW HEALTHY TOUCH)","201","WEST  135 STREET",10030,"Juice, Smoothies, Fruit Salads"
"7039","SIDE BAR","120","EAST 15 STREET",10003,"American"
"7040","STARBUCKS","240","PARK AVENUE SOUTH",10003,"Caf̩/Coffee/Tea"
"7041","PARIS BAGUETTE","977","8TH AVE",10019,"Bakery"
"7042","MILENIO BAKERY","2030","THIRD AVE",10029,"Bakery"
"7043","BOMBAY SANDWICH CO","224","W 35TH ST",10001,"Vegetarian"
"7044","GRADISCA RESTAURANT","126","WEST   13 STREET",10011,"Italian"
"7045","HOA NOODLE AND TEA","401","6TH AVE",10014,"Chinese"
"7046","HO WON BAKE","146","HESTER ST",10013,"Bakery"
"7047","VICO RISTORANTE","1302","MADISON AVENUE",10128,"Italian"
"7048","METROGRAPH","7","LUDLOW ST",10002,"American"
"7049","MADMAN ESPRESSO","234","W 35TH ST",10001,"Caf̩/Coffee/Tea"
"7050","POPEYES LOUISIANA KITCHEN","125","CANAL STREET",10002,"Chicken"
"7051","FIAT CAFE","203","MOTT STREET",10012,"Italian"
"7052","SUBWAY","221","7TH AVE",10011,"Sandwiches"
"7053","NINTH STREET ESPRESSO","109","EAST  56TH STREET",10022,"American"
"7054","AGAVI ORGANIC JUICE BAR","72","E 7TH ST",10003,"Juice, Smoothies, Fruit Salads"
"7055","FIKA","600","LEXINGTON AVE",10022,"Caf̩/Coffee/Tea"
"7056","PATE PALO","251","DYCKMAN ST",10034,"Spanish"
"7057","ROSSY'S BAKERY & COFFEE SHOP","242","EAST    3 STREET",10009,"Spanish"
"7058","MANHATANVILLE COFFEE","142","EDGECOMBE AVE",10030,"Caf̩/Coffee/Tea"
"7059","THAI-ISH","168","LEXINGTON AVE",10016,"Thai"
"7060","STOUT NYC","90","JOHN ST",10038,"American"
"7061","T & J JAMAICAN FLAVA","1257","PARK AVE",10029,"Caribbean"
"7062","OUSIA","629","W 57TH ST",10019,"Greek"
"7063","COFFEE PROJECT NY","239","E 5TH ST",10003,"Caf̩/Coffee/Tea"
"7064","ZEF CAFE","70-74","BOWERY",10013,"American"
"7065","Sapori","105","MULBERRY ST",10013,"Italian"
"7066","SOCIETE GENERALE CAFETERIA","245","PARK AVE",10167,"American"
"7067","DUNKIN' DONUTS, BASKIN ROBBINS","455","PARK AVENUE SOUTH",10016,"Donuts"
"7068","GABRIEL'S BAR & GRILL","11","WEST   60 STREET",10023,"Italian"
"7069","PENNYLANE COFFEE","305","E 45TH STREET",10017,"Caf̩/Coffee/Tea"
"7070","FLUTE BEEKMAN","889","1ST AVE",10022,"American"
"7071","GNOCCHERIA BY LUZZO'S","234","E 4TH ST",10009,"Italian"
"7072","BUTTER BEANS (UNICEF)","322","E 44TH ST",10017,"American"
"7073","STARBUCKS","525","W 26TH ST",10001,"Caf̩/Coffee/Tea"
"7074","BG BAR/MEHANATA","113","LUDLOW STREET",10002,"Eastern European"
"7075","AZASU","49","CLINTON ST",10002,"Japanese"
"7076","RAVIOLO","57","7TH AVE S",10014,"Italian"
"7077","CURRY EXPRESS NY","130","E 29TH ST",10016,"Indian"
"7078","THE COPPER STILL","151","2ND AVE",10003,"Irish"
"7079","FIELDS GOOD CHICKEN","275","MADISON AVE",10016,"Chicken"
"7080","CHAZZ PALMINTERI ITALIAN RESTAURANT","30","W 46TH ST",10036,"American"
"7081","KBBQ","672","LEXINGTON AVE",10022,"Korean"
"7082","EMPANADAS MONUMENTAL","3772","BROADWAY",10032,"Spanish"
"7083","LEXINGTON BAR AND BOOKS","1020","LEXINGTON AVENUE",10021,"American"
"7084","AMALI","115","EAST   60 STREET",10022,"Mediterranean"
"7085","I TRULLI/SOTTO SUOLO RESTAURANT","122","EAST   27 STREET",10016,"Italian"
"7086","MCDONALD'S","556","7 AVENUE",10018,"Hamburgers"
"7087","TURKISS","104","MACDOUGAL ST",10012,"Mediterranean"
"7088","BLOCKHEADS","322","WEST   50 STREET",10019,"Mexican"
"7089","Q'KACHAPA","1552","SAINT NICHOLAS AVE",10040,"Spanish"
"7090","SUBWAY","111","CENTRAL PARK NORTH",10026,"American"
"7091","MARKET IPANEMA","66","KENMARE ST",10012,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"7092","EL CONDE NUEVO","4139","BROADWAY",10033,"Spanish"
"7093","EL CASTILLO DE JAGUA II","521","GRAND ST",10002,"Spanish"
"7094","JUST SALAD","140","8TH AVE",10011,"Salads"
"7095","TOM AND JERRY BAR","288","ELIZABETH STREET",10012,"American"
"7096","JOE & THE JUICE","67","SPRING ST",10012,"Caf̩/Coffee/Tea"
"7097","MYKONOS BLUE","127","W 28TH ST",10001,"American"
"7098","LE PAIN QUOTIDIEN","50","WEST   72 STREET",10023,"Sandwiches"
"7099","DA FALAFEL GUYS","127","RIVINGTON ST",10002,"Mediterranean"
"7100","BLUE BOTTLE COFFEE","450","W 15TH ST",10011,"Caf̩/Coffee/Tea"
"7101","KONDITORI","182","ALLEN STREET",10002,"Caf̩/Coffee/Tea"
"7102","SNAX SPOT","534","9TH AVE",10018,"American"
"7103","GREAT WALL","2234","1 AVENUE",10029,"Chinese"
"7104","THE GREY DOG'S COFFEE","90","UNIVERSITY PLACE",10003,"American"
"7105","STUDEBAKER CAFE","615","WEST  131 STREET",10027,"Delicatessen"
"7106","MINETTA LANE THEATRE","18","MINETTA LN",10012,"Bottled beverages, including water, sodas, juices, etc."
"7107","SHAMAS DELI","150","WEST   38 STREET",10018,"American"
"7108","XI'AN FAMOUS FOODS","328","E 78TH ST",10075,"Chinese"
"7109","CHE CAFE","113","1ST AVE",10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"7110","SOPHIE'S CUBAN CUISINE","96","CHAMBERS STREET",10007,"Spanish"
"7111","BAR BACON","836","9TH AVE",10019,"American"
"7112","ARNO RISTORANTE","141","WEST   38 STREET",10018,"Italian"
"7113","PATACON PISAO","139","ESSEX ST",10002,"Other"
"7114","OLD COUNTRY COFFEE","455","W 34TH ST",10001,"American"
"7115","WEST END RESIDENCE SENIOR ADULT FACILITY","305","W END AVE",10023,"Other"
"7116","THE BRESLIN BAR & DINNING ROOM","16","WEST   29 STREET",10001,"English"
"7117","TEXAS CHICKEN","471","MALCOLM X BLVD",10037,"Chicken"
"7118","DUNKIN' DONUTS","2","CORTLANDT STREET",10007,"Donuts"
"7119","JIN RAMEN UWS","462","AMSTERDAM AVE",10024,"Japanese"
"7120","CAFE D'ALSACE","1695","2 AVENUE",10128,"French"
"7121","EDEN LOCAL","508","W 42ND ST",10036,"American"
"7122",NA,"222","WAVERLY PL",10014,"Other"
"7123","THE VIG BAR","12","SPRING STREET",10012,"American"
"7124","BOCCA BLISS","725","3RD AVE",10017,"American"
"7125","PASTRAMI QUEEN","1125","LEXINGTON AVE",10075,"Jewish/Kosher"
"7126","A TASTE OF SEAFOOD","1980","3RD AVE",10029,"American"
"7127","SUGAR HILL CREAMERY","184","LENOX AVE",10026,"Ice Cream, Gelato, Yogurt, Ices"
"7128","MILANO'S PIZZERIA","2255","2 AVENUE",10029,"Pizza"
"7129","GALATA MEDITERRANEAN CRUISINE","212","E 34TH ST",10016,"Turkish"
"7130","HUDSON MALONE","218","E 53RD ST",10022,"American"
"7131","PRET A MANGER","1020","6 AVENUE",10018,"American"
"7132","FONDA OF CHELSEA","189","9TH AVE",10011,"Mexican"
"7133","MUSIC BOX THEATER","239","WEST   45 STREET",10036,"American"
"7134","STARBUCKS","1841","BROADWAY",10023,"Caf̩/Coffee/Tea"
"7135","WHILE WE WERE YOUNG","183","W 10TH ST",10014,"American"
"7136","CREPE MASTER","2029","5TH AVE",10035,"Japanese"
"7137","ZAI LAI","1000 S","8TH AVENUE",10019,"Chinese"
"7138","TAM PO PO RAMEN","1","BENNETT AVE",10033,"Japanese"
"7139","GARDEN COURT CAFE (ASIA SOCIETY)","725","PARK AVE",10021,"Asian"
"7140","ALIN SUSHI II","55-59","CHRYSTIE STREET",10002,"Asian"
"7141","IL CORTILE RESTAURANT","123","MULBERRY STREET",10013,"Italian"
"7142","CHIPOTLE MEXICAN GRILL","504","6TH AVE",10011,"Mexican"
"7143","Fluem","111","JOHN ST",10038,"Other"
"7144","A&H DELI","431","7TH AVE",10001,"American"
"7145","THE CORNELL CENTER OF NEW YORK","6","EAST   44 STREET",10017,"American"
"7146","SWEET BUTTONS","7884","RIVINGTON STREET",10002,"American"
"7147","MING KEE KITCHEN","237","GRAND ST STORE B",10002,"Chinese"
"7148","DUNKIN' DONUTS","1571","YORK AVENUE",10028,"Donuts"
"7149","COZY SOUP & BURGER","739","BROADWAY",10003,"American"
"7150","SEATTLE CAFE","1411","MADISON AVE",10029,"American"
"7151","DUNKIN' DONUTS","1342","AMSTERDAM AVE",10027,"Donuts"
"7152","TACO BELL PIZZA HUT","12","EAST  125 STREET",10035,"American"
"7153","RIVIERA /NFL EXPERIENCE","701","7TH AVE",10036,"American"
"7154","CLEOPATRA'S NEEDLE","2483","BROADWAY",10025,"Middle Eastern"
"7155","ROSA MEXICANO TRIBECA","41","MURRAY ST",10007,"Mexican"
"7156","MORIMOTO NY","88","10 AVENUE",10011,"Japanese"
"7157","GALERIE DECAFE","49","WARREN ST",10007,"Caf̩/Coffee/Tea"
"7158","NUTRI GLOBAL","1653","SAINT NICHOLAS AVE",10040,"Caf̩/Coffee/Tea"
"7159","BLUE BOTTLE COFFEE","101","UNIVERSITY PL",10003,"Caf̩/Coffee/Tea"
"7160","SAY IT WITH CAKE","510","WEST  123 STREET",10027,"Bakery"
"7161","GROM","233","BLEECKER STREET",10014,"Ice Cream, Gelato, Yogurt, Ices"
"7162","99 CENTS PIZZA & FRIES","2060","LEXINGTON AVE",10035,"Pizza"
"7163","VIRGIL'S BBQ","152","WEST   44 STREET",10036,"Barbecue"
"7164","SUBWAY","579","WEST  181 STREET",10033,"Sandwiches"
"7165","HUNAN HOUSE","40","W 56TH ST",10019,"Chinese"
"7166","TAP ROOM","180","CENTRAL PARK SOUTH",10019,"American"
"7167","TOM'S DELICIOUS PIZZA","3161","BROADWAY",10027,"Pizza"
"7168","L.A. SWEETSNY","192","LENOX AVE",10026,"Bakery"
"7169","BARNEY GREENGRASS","541","AMSTERDAM AVENUE",10024,"Jewish/Kosher"
"7170","AU BON PAIN","1","STATE STREET PLAZA",10004,"Sandwiches/Salads/Mixed Buffet"
"7171","MUGHLAI INDIAN CUISINE","329","3RD AVE",10010,"Indian"
"7172","URIS DELI (URIS HALL) MAIN CAMPUS","411","WEST  116 STREET",10027,"American"
"7173","BRB CAFE","413","E 69TH ST",10021,"Caf̩/Coffee/Tea"
"7174","BAKERI","627","E 6TH ST",10009,"Caf̩/Coffee/Tea"
"7175","MAISON THAI","625","2ND AVE",10016,"Thai"
"7176","DAMORE WINEBAR & RISTORANTE","118","E 116TH ST",10029,"Italian"
"7177","MELT SHOP","55","WEST   26 STREET",10010,"American"
"7178","KENNEDY FRIED CHICKEN","1774","LEXINGTON AVENUE",10029,"Chicken"
"7179","LOCAL LEAF","440","3RD AVE",10016,"American"
"7180","NOGA","120","ALLEN ST",10002,"Other"
"7181","HONG CHEONG","2393","FREDERICK DOUGLAS BOULEVARD",10027,"Chinese"
"7182","JUPIOCA","200","W 14TH ST",10011,"Juice, Smoothies, Fruit Salads"
"7183","THE GREY DOG","242","WEST   16 STREET",10011,"American"
"7184","NEW DYNASTY","393","8 AVENUE",10001,"Chinese"
"7185","EL DOMINICAN VALLE RESTAURANT","1601","SAINT NICHOLAS AVE",10040,"Spanish"
"7186","MANITOBA'S","99","AVENUE B",10009,"American"
"7187","CAFE BARI","276","CANAL ST",10013,"Caf̩/Coffee/Tea"
"7188","CHALAIT","1214","BROADWAY",10001,"Caf̩/Coffee/Tea"
"7189","IL CORALLO","176","PRINCE STREET",10012,"Italian"
"7190","DUNKIN DONUTS","1964","3RD AVE",10029,"Donuts"
"7191","ANGELA'S CAKE","182","AUDUBON AVENUE",10033,"Bakery"
"7192","CAMAJE","85","MACDOUGAL STREET",10012,"French"
"7193","CLOVER GROCERY","259","AVENUE OF AMERICAS",10004,"Caf̩/Coffee/Tea"
"7194","BAREBURGER","366","W 46TH ST",10036,"Hamburgers"
"7195","HOT JALAPENO RESTAURANT","219","EAST  116 STREET",10029,"Mexican"
"7196","REGAL UNION SQUARE STADIUM 14","850","BROADWAY",10003,"American"
"7197","SLICED BY HARLEM PIZZA CO.","1215","AMSTERDAM AVE",10027,"Other"
"7198","FAMOUS FISH MARKET","684","ST NICHOLAS AVENUE",10030,"Seafood"
"7199","MINSKOFF THEATER","200","WEST   45 STREET",10036,"American"
"7200","ROLF'S GERMAN RESTAURANT","281","3 AVENUE",10010,"German"
