"","License.Serial.Number","License.Type.Name","License.Class.Code","License.Type.Code","Agency.Zone.Office.Name","Agency.Zone.Office.Number","County.Name..Licensee.","Premises.Name","Doing.Business.As..DBA.","Actual.Address.of.Premises..Address1.","Additional.Address.Information..Address2.","City","State","Zip","License.Certificate.Number","License.Original.Issue.Date","License.Effective.Date","License.Expiration.Date","Latitude","Longitude","Location"
"2769",1282520,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","M & J CAFE INC","CAFE CON LECHE","2026 2ND AVE","","NEW YORK","NY","10029",875427,"06/17/2015","06/01/2017","05/31/2019",40.78935,-73.94298,"(40.78935, -73.94298)"
"2770",1282525,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ARIANA REST CORP","BLASKET","1085 2ND AVE","","NEW YORK","NY","10022",880444,"11/18/2015","11/21/2017","10/31/2019",40.75959,-73.9654,"(40.75959, -73.9654)"
"2771",1282561,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EAT THIRD 79 LLC","","1390 3RD AVE","","NEW YORK","NY","10075",878867,"10/08/2015","10/01/2017","09/30/2019",40.77452,-73.95744,"(40.77452, -73.95744)"
"2772",1282570,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LA CONTENTA INC","LA CONTENTA","102 NORFOLK ST","","NEW YORK","NY","10002",869177,"01/29/2015","01/01/2017","12/31/2018",40.71871,-73.98691,"(40.71871, -73.98691)"
"2773",1282581,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OBBM LLC","BROADSTONE TAP HOUSE","88 BROAD ST","","NEW YORK","NY","10004",840655,"07/29/2016","07/29/2016","06/30/2018",40.70409,-74.01187,"(40.70409, -74.01187)"
"2774",1282583,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KP NY OPERATIONS LLC","KAILASH PARBAT","99 LEXINGTON AVE","","NEW YORK","NY","10016",873618,"04/02/2015","04/03/2017","03/31/2019",40.74197,-73.98285,"(40.74197, -73.98285)"
"2775",1282649,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DUNDEE LLC","CALEDONIA SCOTTISH PUB","1609 2ND AVE","","NEW YORK","NY","10028",869811,"02/25/2015","02/01/2017","01/31/2019",40.77631,-73.95321,"(40.77631, -73.95321)"
"2776",1282677,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BENSONHURST FOODS LLC","ROSINA RESTAURANT","1688 1690 YORK AVE","","NEW YORK","NY","10128",872285,"03/03/2015","03/01/2017","02/28/2019",0,0,"(0.0, 0.0)"
"2777",1282687,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MINA LENA INC","ANGELINA","37 AVENUE A","","NEW YORK","NY","10009",870142,"02/02/2015","02/01/2017","01/31/2019",40.72339,-73.98553,"(40.72339, -73.98553)"
"2778",1282692,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TRIKAM NY 940 8 LLC","INDIKITCH","940 8TH AVE","","NEW YORK","NY","10019",873313,"03/04/2015","03/27/2017","02/28/2019",40.76565,-73.98323,"(40.76565, -73.98323)"
"2779",1282706,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","R & M CENTURY INC","SHANGHAI CUISINE","89-91 BAYARD ST","","NEW YORK","NY","10013",883445,"12/01/2015","12/01/2017","11/30/2019",40.71581,-73.9992,"(40.71581, -73.9992)"
"2780",1282791,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EL ORIGINAL NYC LLC","EL ORIGINAL","735 10TH AVE","","NEW YORK","NY","10019",872427,"03/25/2015","03/07/2017","02/28/2019",40.76469,-73.99185,"(40.76469, -73.99185)"
"2781",1282818,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TAVERN 211 CORP","THE SPOTTED OWL","211 AVENUE A","","NEW YORK","NY","10009",873094,"04/03/2015","04/01/2017","03/31/2019",40.72996,-73.98104,"(40.72996, -73.98104)"
"2782",1282938,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NEW WORLD STAGES HOLDING CO LLC&NEW WORLD STAGES","OPR CO LLC DBA:TIMEOUT NY LOUNGE","340 W 50TH ST","","NEW YORK","NY","10019",871873,"03/20/2015","03/01/2017","02/28/2019",40.76275,-73.98729,"(40.76275, -73.98729)"
"2783",1282989,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","323 MM NYC LLC","MAMO RESTAURANT","323 W BROADWAY","","NEW YORK","NY","10013",873269,"04/29/2015","04/01/2017","03/31/2019",40.72185,-74.00382,"(40.72185, -74.00382)"
"2784",1283041,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MEXICUE 225 5TH LLC","MEXICUE","225 FIFTH AVE","UNIT 103","NEW YORK","NY","10010",873461,"04/10/2015","04/01/2017","03/31/2019",40.67555,-73.98072,"(40.67555, -73.98072)"
"2785",1283042,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LAYLA TOV INC","WESTVILLE","333 HUDSON ST","","NEW YORK","NY","10013",877781,"09/25/2015","09/01/2017","08/31/2019",40.72711,-74.00768,"(40.72711, -74.00768)"
"2786",1283055,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","34TH STREET DINER INC","TICK TOCK DINER","481 8TH AVE","STORE 1","NEW YORK","NY","10001",873397,"04/01/2015","04/01/2017","03/31/2019",NA,NA,""
"2787",1283057,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PARMYS KABOB AND GRILL INC","RAVAGH PERSIAN GRILL","125 127 1ST AVE","","NEW YORK","NY","10003",869540,"01/21/2015","01/01/2017","12/31/2018",0,0,"(0.0, 0.0)"
"2788",1283064,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CLOVE INDIAN RESTAURANT INC","","1592 AMSTERDAM AVE","","NEW YORK","NY","10031",876230,"07/08/2015","07/01/2017","06/30/2019",40.82126,-73.95059,"(40.82126, -73.95059)"
"2789",1283085,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","S MANAGEMENT GROUP LLC","GUNTER SEEGER NY","641 HUDSON ST","","NEW YORK","NY","10014",861244,"05/20/2016","05/20/2016","04/30/2018",40.73901,-74.00581,"(40.73901, -74.00581)"
"2790",1283114,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OPPA CORP","","162 W 4TH ST","","NEW YORK","NY","10014",876977,"08/13/2015","08/01/2017","07/31/2019",40.73182,-74.00142,"(40.73182, -74.00142)"
"2791",1283124,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","QIFAN LLC","LUMOS","90 W HOUSTON ST","","NEW YORK","NY","10012",872993,"04/08/2015","04/01/2017","03/31/2019",40.72728,-73.99988,"(40.72728, -73.99988)"
"2792",1283134,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1268 2ND AVE LLC","SERENAS","1268 2ND AVE","","NEW YORK","NY","10065",870092,"02/03/2015","02/01/2017","01/31/2019",40.76523,-73.96087,"(40.76523, -73.96087)"
"2793",1283157,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1317 RESTAURANT CO LLC","CAFE LUKA","1317 1ST AVE","","NEW YORK","NY","10021",881147,"04/09/2015","12/26/2017","03/31/2019",40.76699,-73.95692,"(40.76699, -73.95692)"
"2794",1283208,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","165 W 26TH REST LLC","SID GOLD'S REQUEST ROOM","165 W 26TH ST","","NEW YORK","NY","10001",872998,"04/15/2015","04/01/2017","03/31/2019",40.74594,-73.99358,"(40.74594, -73.99358)"
"2795",1283227,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CUVEE KITCHEN LLC & GRAMERCY FARMER & THE FISH","FARMER & THE FISH","247A PARK AVE S","","NEW YORK","NY","10003",872121,"03/30/2015","03/01/2017","02/28/2019",40.73824,-73.98763,"(40.73824, -73.98763)"
"2796",1283236,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BLADES ON 34TH STREET LLC","THE LONG HALL","58 E 34TH ST","","NEW YORK","NY","10016",873773,"05/04/2015","05/01/2017","04/30/2019",40.74712,-73.98222,"(40.74712, -73.98222)"
"2797",1283250,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LONDELS INC","HARLEM GREEN PARROT BAR AND LOUNGE","2509 ADAM CLAYTON POWELL JR BD","","NEW YORK","NY","10039",874151,"05/01/2015","05/01/2017","04/30/2019",40.82188,-73.93869,"(40.82188, -73.93869)"
"2798",1283253,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","246 MIEKO INC","SUSHI YOU","246 E 51ST ST","STE 4 LOWER EAST STORE","NEW YORK","NY","10022",870202,"03/03/2015","03/01/2017","02/28/2019",40.75552,-73.96873,"(40.75552, -73.96873)"
"2799",1283265,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JONILU LLC","LA VILLETTA","398 E 52ND ST","","NEW YORK","NY","10022",871094,"03/04/2015","03/01/2017","02/28/2019",40.7551,-73.96533,"(40.7551, -73.96533)"
"2800",1283328,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DIMES BIG TIME LLC","DIMES","49 CANAL ST","","NEW YORK","NY","10002",872570,"04/02/2015","04/01/2017","03/31/2019",40.71496,-73.99153,"(40.71496, -73.99153)"
"2801",1283364,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HARLEM DINE INC","OFF THE GRID PUB & GRUB","547 W 142ND ST STORE 1","","NEW YORK","NY","10031",874569,"05/29/2015","05/01/2017","04/30/2019",40.82403,-73.95056,"(40.82403, -73.95056)"
"2802",1283366,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LEGENDS OWO LLC","ONE WORLD OBSERVATORY","1 WORLD TRADE CENTER","101ST 102ND FL AKA 285 FULTON","NEW YORK","NY","10007",872587,"04/13/2015","04/01/2017","03/31/2019",0,0,"(0.0, 0.0)"
"2803",1283368,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CLINTON HALL HOLDINGS LLC","CLINTON HALL","90 WASHINGTON ST","","NEW YORK","NY","10006",873182,"04/16/2015","04/01/2017","03/31/2019",40.70804,-74.01485,"(40.70804, -74.01485)"
"2804",1283380,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MK 32 RESTAURANT CORP","THE KUNJIP","32 W 32ND ST","","NEW YORK","NY","10001",881945,"10/06/2015","10/01/2017","09/30/2019",40.74762,-73.98724,"(40.74762, -73.98724)"
"2805",1283384,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JL SOLO INC","SENZA GLUTEN","206 SULLIVAN ST","","NEW YORK","NY","10012",873095,"04/28/2015","04/01/2017","03/31/2019",40.72903,-74.00031,"(40.72903, -74.00031)"
"2806",1283388,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CACTUS PEAR LLC","PLAYA BETTY'S","320 AMSTERDAM AVE","","NEW YORK","NY","10023",880555,"12/10/2015","12/01/2017","11/30/2019",40.78086,-73.98036,"(40.78086, -73.98036)"
"2807",1283410,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MACPER LLC","D.B.A","41 1ST AVE","","NEW YORK","NY","10003",872766,"04/16/2015","04/01/2017","03/31/2019",40.72435,-73.98806,"(40.72435, -73.98806)"
"2808",1283418,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","9 EAST UNION SQUARE LLC","AL VICOLETTO","9 E 17TH ST","BASEMENT","NEW YORK","NY","10003",876564,"07/28/2015","07/11/2017","06/30/2019",40.73775,-73.99127,"(40.73775, -73.99127)"
"2809",1283437,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MAMEXICANA LLC","GINA MEXICANA","1288 MADISON AVE","","NEW YORK","NY","10128",8871192,"02/11/2015","02/03/2017","01/31/2019",40.78455,-73.95616,"(40.78455, -73.95616)"
"2810",1283455,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JAVELINA TEX MEX LLC","JAVELINA","119 E 18TH ST","","NEW YORK","NY","10003",872258,"03/26/2015","03/01/2017","02/28/2019",40.73686,-73.98738,"(40.73686, -73.98738)"
"2811",1283481,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CASCALOTE LATIN BISTRO INC","CASCALOTE LATIN BISTRO","2126 2ND AVE","","NEW YORK","NY","10029",872400,"03/17/2015","03/06/2017","02/28/2019",40.79265,-73.94058,"(40.79265, -73.94058)"
"2812",1283521,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","58 WEST LLC","LOI ESTIATORIO","132 W 58TH ST","","NEW YORK","NY","10019",874264,"05/14/2015","05/01/2017","04/30/2019",40.76529,-73.97803,"(40.76529, -73.97803)"
"2813",1283601,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DRINK THIS LLC","THE UP & UP","116 MACDOUGAL ST","","NEW YORK","NY","10012",869931,"02/13/2015","02/01/2017","01/31/2019",40.72966,-74.00044,"(40.72966, -74.00044)"
"2814",1283628,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SAIGON CAF? 89 INC","","612 AMSTERDAM AVE","","NEW YORK","NY","10024",874588,"04/07/2015","05/02/2017","03/31/2019",40.79005,-73.97336,"(40.79005, -73.97336)"
"2815",1283635,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANHATTAN MAHARAJA LLC","JUBAN","207 10TH AVE","","NEW YORK","NY","10011",871936,"03/12/2015","03/01/2017","02/28/2019",40.74735,-74.00481,"(40.74735, -74.00481)"
"2816",1283636,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PJR STEAKHOUSE INC","ROCCO'S STEAKHOUSE","72 MADISON AVE","","NEW YORK","NY","10016",877592,"08/19/2015","08/01/2017","07/31/2019",40.74385,-73.98615,"(40.74385, -73.98615)"
"2817",1283649,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WHITNEY MUSEUM OF AMERICAN ART WHIT FOOD II LLC &","HUDSON YARDS CATERING LLC DBA UNTITLED","99 GANSEVOORT ST","GROUND FLOOR RESTAURANT","NEW YORK","NY","10014",871943,"03/20/2015","03/01/2017","02/28/2019",40.73944,-74.00802,"(40.73944, -74.00802)"
"2818",1283729,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DRAFT HOUSE LLC, THE","","3473 BROADWAY","","NEW YORK","NY","10031",873105,"04/22/2015","04/01/2017","03/31/2019",40.82437,-73.95217,"(40.82437, -73.95217)"
"2819",1283747,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ANGEL OF HARLEM LLC","","2272 FREDERICK DOUGLASS BLVD","","NEW YORK","NY","10027",875920,"07/01/2015","07/01/2017","06/30/2019",40.80798,-73.95233,"(40.80798, -73.95233)"
"2820",1283751,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LIQUID SAMURAI LLC","BAR GOTO","245 ELDRIDGE ST","","NEW YORK","NY","10002",874757,"06/23/2015","06/01/2017","05/31/2019",40.72276,-73.98989,"(40.72276, -73.98989)"
"2821",1283862,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LOS LIZARDOS INC","CASA AGAVE MEXICAN BAR & GRILL","693 9TH AVE","","NEW YORK","NY","10036",872202,"03/18/2015","03/01/2017","02/28/2019",40.76211,-73.9903,"(40.76211, -73.9903)"
"2822",1283874,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SENANROSSA LLC","JOHN DOE'S","253 5TH AVE","NORTH STORE","NEW YORK","NY","10016",872490,"04/02/2015","04/01/2017","03/31/2019",40.74475,-73.98716,"(40.74475, -73.98716)"
"2823",1283883,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CUATRO LOBOS INC","WILDAIR","140 142 ORCHARD ST","","NEW YORK","NY","10002",873983,"05/22/2015","05/01/2017","04/30/2019",0,0,"(0.0, 0.0)"
"2824",1283923,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","COFFEED CORPORATION","NEW LEAF","1 MARGARET CORBIN DR","FORT TRYON PARK","NEW YORK","NY","10040",874116,"05/08/2015","05/01/2017","04/30/2019",40.86299,-73.9327,"(40.86299, -73.9327)"
"2825",1283927,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ROSSINI LLC","5 NAPKIN BURGER","1325 2ND AVE","","NEW YORK","NY","10021",882004,"10/28/2015","10/01/2017","09/30/2019",40.76745,-73.95942,"(40.76745, -73.95942)"
"2826",1283949,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","E2 185 BLEECKER LLC","BY CHLOE","185 BLEECKER ST","","NEW YORK","NY","10012",876078,"07/21/2015","07/01/2017","06/30/2019",40.72924,-74.0009,"(40.72924, -74.0009)"
"2827",1283957,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ONE IF BY LAND RESTAURANT LLC","ONE IF BY LAND TWO IF BY SEA","17 BARROW ST","","NEW YORK","NY","10014",869943,"03/10/2015","03/01/2017","02/28/2019",40.73247,-74.00259,"(40.73247, -74.00259)"
"2828",1283977,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","2756 BROADWAY LLC","WEST END HALL","2756 BROADWAY","","NEW YORK","NY","10025",882172,"10/23/2015","10/01/2017","09/30/2019",40.80116,-73.96768,"(40.80116, -73.96768)"
"2829",1283983,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VER34 LLC","WINE: 34","127 E 34TH ST","","NEW YORK","NY","10016",882162,"10/26/2015","10/01/2017","09/30/2019",40.74672,-73.97995,"(40.74672, -73.97995)"
"2830",1283984,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","7 TACOS MEXICAN CUISINE CORP","","101 SHERMAN AVE STORE #3","STORE 3","NEW YORK","NY","10034",873613,"04/24/2015","04/03/2017","03/31/2019",40.86377,-73.92531,"(40.86377, -73.92531)"
"2831",1283989,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BRITS ON MADISON LLC & JASON ATHERTON US LTD","SUR ORGANIZATION LLC/ THE CLOCKTOWER","5 MADISON AVE","2 FL","NEW YORK","NY","10010",872493,"04/14/2015","04/01/2017","03/31/2019",40.74115,-73.9877,"(40.74115, -73.9877)"
"2832",1283994,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WINDY POINT EAST II LLC","HOUSEMAN","508 GREENWICH ST","","NEW YORK","NY","10013",875036,"06/19/2015","06/01/2017","05/31/2019",40.72571,-74.0094,"(40.72571, -74.0094)"
"2833",1283998,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OSO HAMILTON HEIGHTS LLC","","1616 AMSTERDAM AVE","STORE 3","NEW YORK","NY","10031",880573,"01/22/2016","01/01/2018","12/31/2019",40.82201,-73.95041,"(40.82201, -73.95041)"
"2834",1284019,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HANOVER VENTURES MARKETPLACE LLC","LE DISTRICT","225 LIBERTY ST","STORE 120","NEW YORK","NY","10281",871611,"03/17/2015","03/01/2017","02/28/2019",40.71125,-74.01488,"(40.71125, -74.01488)"
"2835",1284054,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OFFICE HO JONOT LLC","LES ENFANTS DE BOHEME","16 20 JEFFERSON ST","(AKA173 177 HENRY ST) STORE2","NEW YORK","NY","10002",875382,"06/17/2015","06/01/2017","05/31/2019",0,0,"(0.0, 0.0)"
"2836",1284150,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANA PARC 61 LLC","GINA MEXICANA","145 E 61ST ST","","NEW YORK","NY","10065",873913,"05/28/2015","05/01/2017","04/30/2019",40.76348,-73.96672,"(40.76348, -73.96672)"
"2837",1284152,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MCGETTIGANS MANAGEMENT SERVICES LLC","MCGETTIGAN'S","70 W 36TH ST","","NEW YORK","NY","10018",875345,"06/04/2015","06/01/2017","05/31/2019",40.75076,-73.98625,"(40.75076, -73.98625)"
"2838",1284153,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CRC HOSPITALITY GROUP LLC","HANDCRAFT KITCHEN & COCKTAILS","200 E 27TH ST","AKA 367 THIRD AVE","NEW YORK","NY","10017",873953,"05/12/2015","05/01/2017","04/30/2019",40.74087,-73.98094,"(40.74087, -73.98094)"
"2839",1284195,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KINJO INC","GUNBAE","67 MURRAY ST","","NEW YORK","NY","10007",873594,"05/12/2015","05/01/2017","04/30/2019",40.71467,-74.01021,"(40.71467, -74.01021)"
"2840",1284196,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RENZAN SUSHI CORPORATION","SUSHI REN JAPANESE CUISINE & BAR","1584 2ND AVE","","NEW YORK","NY","10028",875624,"06/17/2015","06/08/2017","05/31/2019",40.77524,-73.95323,"(40.77524, -73.95323)"
"2841",1284201,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BROWN SUGAR BAR & RESTAURANT INC","BROWN SUGAR","5060 BROADWAY","","NEW YORK","NY","10034",840569,"07/13/2016","07/13/2016","06/30/2018",40.86999,-73.91522,"(40.86999, -73.91522)"
"2842",1284214,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DIWINE NYC INC","BLU ON PARK","116 E 60TH ST","","NEW YORK","NY","10022",882380,"10/22/2015","10/01/2017","09/30/2019",40.76301,-73.96873,"(40.76301, -73.96873)"
"2843",1284227,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","100 SARDINES MANAGEMENT LLC","LUPULO","835 6TH AVE","","NEW YORK","NY","10001",873109,"04/09/2015","04/01/2017","03/31/2019",40.74711,-73.99027,"(40.74711, -73.99027)"
"2844",1284293,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SHREEJI SWAMI RESTAURANT INC","SAFFRON INDIAN CUISINE","320 COLUMBUS AVE","","NEW YORK","NY","10023",873132,"04/09/2015","04/01/2017","03/31/2019",40.77958,-73.97759,"(40.77958, -73.97759)"
"2845",1284301,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","929 COLUMBUS AVENUE LLC","BOB'S YOUR UNCLE","929 COLUMBUS AVE","STORE 1, NORTH STORE","NEW YORK","NY","10025",879606,"05/01/2015","05/01/2017","04/30/2019",40.79877,-73.96281,"(40.79877, -73.96281)"
"2846",1284325,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BAR 9 ENTERTAINMENT CORP","","807 9TH AVE","","NEW YORK","NY","10019",874592,"05/12/2015","05/02/2017","04/30/2019",40.76579,-73.98769,"(40.76579, -73.98769)"
"2847",1284342,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DIM SUM PALACE INC","","334 W 46TH ST","","NEW YORK","NY","10036",840050,"03/30/2016","03/30/2016","02/28/2018",40.76013,-73.98937,"(40.76013, -73.98937)"
"2848",1284440,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LA VELA RISTORANTE INC","LA VELA DINING & BAR","558 11TH AVE","","NEW YORK","NY","10036",878287,"09/22/2015","09/01/2017","08/31/2019",40.76087,-73.99818,"(40.76087, -73.99818)"
"2849",1284446,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MARCHA COCINA INC","","111 AVENUE C","","NEW YORK","NY","10009",874077,"05/12/2015","05/01/2017","04/30/2019",40.72434,-73.97894,"(40.72434, -73.97894)"
"2850",1284521,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HARLEM NIGHTS LTD","HARLEM NIGHTS","2361 7TH AVE","GROUND FLOOR RETAIL STORE 1","NEW YORK","NY","10030",878549,"07/24/2015","08/18/2017","06/30/2019",40.81718,-73.94212,"(40.81718, -73.94212)"
"2851",1284535,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HACHOI CORPORATION","ON NOW","431 7TH AVE","3RD FL","NEW YORK","NY","10001",873874,"06/17/2015","06/01/2017","05/31/2019",40.75051,-73.99054,"(40.75051, -73.99054)"
"2852",1284540,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RIVERBANK RESTAURANT LLC","SOFRITO","679 RIVERSIDE DR","","NEW YORK","NY","10031",875453,"06/17/2015","06/01/2017","05/31/2019",40.82584,-73.95317,"(40.82584, -73.95317)"
"2853",1284554,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GENUINE GRAND ST NYC LLC","GENUINE SUPERETTE","191 GRAND ST","","NEW YORK","NY","10013",873621,"04/13/2015","04/03/2017","03/31/2019",40.71904,-73.99722,"(40.71904, -73.99722)"
"2854",1284571,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","STREETBIRD HARLEM LLC","STREETBIRD ROTISSERIE","2149 FREDERICK DOUGLASS BLVD","","NEW YORK","NY","10026",873093,"04/07/2015","04/01/2017","03/31/2019",40.80437,-73.9558,"(40.80437, -73.9558)"
"2855",1284608,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","43 WEST 46TH ST REST INC","IPANEMA RESTAURANT","43 W 46TH ST","","NEW YORK","NY","10036",874991,"06/30/2015","06/01/2017","05/31/2019",40.75695,-73.98063,"(40.75695, -73.98063)"
"2856",1284612,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LITTLE WEST RESTAURANT LLC","PATHOS","932 1ST AVE","","NEW YORK","NY","10022",875252,"06/04/2015","06/01/2017","05/31/2019",40.75491,-73.9653,"(40.75491, -73.9653)"
"2857",1284618,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TERROIR TRIBECA LLC","TERROIR","24 HARRISON ST","","NEW YORK","NY","10013",874253,"05/12/2015","05/01/2017","04/30/2019",40.71889,-74.00998,"(40.71889, -74.00998)"
"2858",1284690,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","365 SEKI INC","SEKI","365 367 W 46TH ST","","NEW YORK","NY","10036",879255,"09/02/2015","09/06/2017","08/31/2019",0,0,"(0.0, 0.0)"
